stream_id,created_at,created_display,content,title,type,symbol,topics,username,fullname,user_id,is_verified,is_pro,total_likes,total_replies,parent_stream_id,is_pinned,is_trending,has_image,image_url,tp_target_price,tp_last_price,tp_duration_days,tp_agree,tp_disagree,url,label
29133453,2026-03-03 05:55:34,"3 Mar 26, 05:55",$DEWA apa ini kok oon?,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,Umif,Fimu,3668075,False,False,0,1,29133453,False,False,False,,,,,,,https://stockbit.com/stream/29133453,Netral
29133362,2026-03-03 05:41:20,"3 Mar 26, 05:41",$DEWA,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,ghanizhafar,Muhammad Ghani Zhafar,5780821,False,False,0,1,29133362,False,False,False,,650.0,500.0,7.0,77.0,6.0,https://stockbit.com/stream/29133362,Netral
29133316,2026-03-03 05:30:22,"3 Mar 26, 05:30",$DEWA🥳,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,CarlozzidanSatria,Carlozzidan Satria,4705018,False,False,4,10,29133316,False,False,True,https://stream-asset.stockbit.com/stream_4705018_82a69217-59a8-4ef8-bbb9-bf59ac06a010_1.jpg,,,,,,https://stockbit.com/stream/29133316,Positif
29133313,2026-03-03 05:30:07,"3 Mar 26, 05:30","JAKARTA – Transaksi investor asing di Bursa Efek Indonesia pada Senin (2/3) ditutup dengan net buy atau pembelian bersih. Transaksi asing pada hari bursa sebelumnya, Jumat (27/2), ditutup dengan net buy fantastis 949,26 juta, tapi angka ini merosot ke net buy 35,43 juta lembar saja hari ini. Volum...","Perdagangan asing stabil, net buy 35 juta lembar saham",STREAM_TYPE_NEWS,DEWA,"GOTO, BIPI, ESSA, INET, DEWA, MEDC, BUMI, ELSA, BBKP",StockbitNews,Stockbit News,472,True,False,8,0,0,False,False,True,https://photos.idnfinancials.com/static/web/_DESIGN%20GRAFIS/ARTIKEL%20IMAGE%20%28ARIF%29/perdangangan-asing-02032026.jpg,,,,,,https://stockbit.com/stream/29133313,Positif
29133220,2026-03-03 05:15:46,"3 Mar 26, 05:15",$SICO lumayan ada gerakan efek dari war $BUMI $DEWA belum saatnya tampil 😄,,STREAM_TYPE_UNSPECIFIED,DEWA,"SICO, BUMI, DEWA",multazeaaa,ahmad mzm,5629287,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29133220,Positif
29133216,2026-03-03 05:15:18,"3 Mar 26, 05:15","Ini dia salah satu cara saya filter saham agar tetap pede dan nggak gampang panik saat saham turun/market crash. Kuncinya simpel: Ikuti jejak ”Big Money”, tapi tetap berpijak pada Valuasi Rasional.  ▶️ Tiga Screener Andalan Saya: 1. Frequency Spike: Deteksi dini saham yang tiba-tiba ramai (lonjakan aktivitas). Cocok untuk pantau momentum. 2. Bandar Accumulation Uptrend: Filter saham yang sedang dikumpul ""Big Money"" saat tren naik. Kita ikut arus besar. 3. Big Accumulation: Mencari akumulasi masif pada saham dengan fundamental sehat.  ▶️ Dua Ratio ""Safety Net"" Wajib: Di setiap screener, saya wajib pasang parameter ini untuk meminimalisir risiko: 1. PE Ratio < 20: Harga tidak kemahalan dibanding laba perusahaan. 2. Book Value > Price: Harga masih di bawah atau mendekati nilai aset bersihnya (PBV rendah).  ▶️ Money Management & Strategi RDN: Punya screener bagus tapi berantakan di modal itu bahaya. Strategi saya: 1. Multi-RDN: Pisahkan RDN untuk Trading (jangka pendek) dan RDN Investasi (jangka panjang) agar psikologi tidak terganggu fluktuasi harian. 2. Porsi Cash: Selalu siapkan ""peluru cadangan"". Jangan pernah All-In di satu harga. 3. Average Down Logis: Jika harga turun tapi akumulasi jalan terus & fundamental oke, saya pilih Average Down. Penurunan harga justru jadi ""diskon"" untuk nambah muatan.  Jadi Kesimpulannya, Trading jadi nyaman kalau kita tahu ""apa"" yang kita beli dan ""gimana"" cara kelola uangnya. Strategi ini bikin saya tetap tenang meski market lagi merah membara. Tentunya masih banyak cara-cara lain yang lebih variatif dan mungkin jauh lebih baik, jadi tetap belajar untuk bertumbuh.  ⚠️ DYOR (Do Your Own Research): Screener hanyalah alat bantu. Selalu gunakan uang dingin dan sesuaikan dengan profil risiko masing-masing!  $APEX $INET $DEWA",,STREAM_TYPE_UNSPECIFIED,DEWA,"apex, inet, dewa",Riskyrmdhn,OMKY,2514051,False,False,14,53,28674084,False,False,True,https://stream-asset.stockbit.com/stream_2514051_bc047ab7-b898-45f2-ba6f-865be8704cf7_1.jpg,,,,,,https://stockbit.com/stream/29133216,Positif
29133046,2026-03-03 04:46:02,"3 Mar 26, 04:46",$BIPI apakah IHSG akan rebound karena Indonesia termasuk negara teraman $ARCI $DEWA,,STREAM_TYPE_UNSPECIFIED,DEWA,"BIPI, ARCI, DEWA",CAHBENGAWAN,CAH BENGAWAN,5978057,False,False,3,9,29133046,False,False,True,https://stream-asset.stockbit.com/stream_5978057_d8d5a586-bd22-4c48-99a8-ccb6eee1ac77_1.jpg,,,,,,https://stockbit.com/stream/29133046,Positif
29132971,2026-03-03 04:33:59,"3 Mar 26, 04:33",YTTA $DEWA 🤭 AKAN KAH 🚀 🚀 🚀,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,DhaniAlfikri,Dani Al,5890132,False,False,0,2,29132971,False,False,True,https://stream-asset.stockbit.com/stream_5890132_0c2ebe60-e160-49b5-ae7a-7e1906980f58_0.jpg,,,,,,https://stockbit.com/stream/29132971,Positif
29132789,2026-03-03 04:04:38,"3 Mar 26, 04:04",@Susahdah makasih kak. Saya selalu update news terbaru $BUMI $DEWA $MEDC,,STREAM_TYPE_UNSPECIFIED,DEWA,"bumi, dewa, medc",dwiyogapratama8,Insinyur Saham,2996059,False,False,0,6,29132056,False,False,False,,,,,,,https://stockbit.com/stream/29132789,Positif
29132648,2026-03-03 03:31:18,"3 Mar 26, 03:31","MARKET REPORT: GEOPOLITICAL SURGE & COMMODITY RALLY  Sentimen Utama: Konflik Iran vs US-Israel & Penutupan Selat Hormuz  Market Sentiment & Macro Overview : Pasar modal hari ini merespons eskalasi konflik di Timur Tengah pasca konfirmasi wafatnya Pemimpin Tertinggi Iran. Ketegangan ini memicu lonjakan harga minyak mentah dan gas alam secara global akibat kekhawatiran gangguan rantai pasok di Selat Hormuz. Di sisi lain, Emas kembali mengukuhkan posisinya sebagai Safe Haven utama di tengah ketidakpastian geopolitik.  Performance Highlights: Energy & Gold Sector:  ENRG: Juara hari ini, ARA +25%  ELSA & MEDC: Terbang tinggi masing-masing +17% dan +15%.  ARCI & PSAB: Kompak hijau di atas 5% sebagai aset Safe Haven.  DEWA mengalami koreksi teknikal yang wajar: Analisis Aliran Dana: Terpantau adanya akumulasi asing sebesar Rp47 Miliar meskipun terdapat net sell sebesar Rp15 Miliar dari broker tertentu.  $ENRG $MEDC $DEWA",,STREAM_TYPE_UNSPECIFIED,DEWA,"ENRG, MEDC, DEWA",AhmadRojaliXIIMMI,Scalper Handal,4611234,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29132648,Positif
29132186,2026-03-03 00:20:04,"3 Mar 26, 00:20","$BKSL$DEWA $IHSG kasian yg sudah CL, pasar global ud rebound, btc naik kencang 🚀🚀🚀",,STREAM_TYPE_UNSPECIFIED,DEWA,"BKSL, DEWA, IHSG",Pianz,AT,1874345,False,False,8,4,29132186,False,False,False,,,,,,,https://stockbit.com/stream/29132186,Negatif
29132066,2026-03-02 23:59:56,"2 Mar 26, 23:59","$DEWA $BUMI $IHSG  Hallo semua! Perkenalkan saya Savero Rhesa Pramudita dari Fakultas Ekonomi dan Bisnis, Universitas Brawijaya.  Saya sedang melakukan penelitian untuk tugas akhir mengenai penggunaan analisa teknikal dan analisa fundamental pada investor pemula.  Buat rekan-rekan yang memenuhi 2 kriteria ini:  1. Pengalaman investasi saham ≤ 1 tahun. 2. Masih aktif melakukan transaksi/investasi.  Saya mohon bantuan waktu luangnya untuk mengisi kuesioner berikut: 🔗 Link Survei: https://forms.gle/kLeiyMLtzFZrJMQh9  Pengisiannya singkat kok, hanya sekitar ±5 menit saja. Data dari teman-teman akan sangat berarti bagi kelancaran penelitian saya.  Terima kasih banyak atas partisipasi dan waktunya, rekan-rekan! 🙏",,STREAM_TYPE_UNSPECIFIED,DEWA,"DEWA, BUMI, IHSG",Rhesa2710,Savero Rhesa Pramudita,2085191,False,False,4,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29132066,Netral
29131430,2026-03-02 22:58:00,"2 Mar 26, 22:58",$DEWA kalau opening merah bakalan rebound (scalp),,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,edrickgabut,Edrick Willardy,4891010,False,False,0,0,0,False,False,False,,525.0,500.0,7.0,57.0,6.0,https://stockbit.com/stream/29131430,Positif
29131302,2026-03-02 22:47:42,"2 Mar 26, 22:47",$SMDR ARB berjilid https://investor.id/business/430387/dubes-iran-selat-hormuz-ditutup-akibat-serangan-kapal-induk-as#google_vignette $DEWA $BUMI,,STREAM_TYPE_UNSPECIFIED,DEWA,"SMDR, DEWA, BUMI",fakhranrahmat,Fakhran,326754,False,False,0,1,29129551,False,False,True,https://stream-asset.stockbit.com/stream_326754_f2f77b30-0df7-4416-be2a-87cbf555dba8_1.jpg,,,,,,https://stockbit.com/stream/29131302,Positif
29130972,2026-03-02 22:23:16,"2 Mar 26, 22:23",$BUMI siap siap emiten batu bara terbang  $DEWA,,STREAM_TYPE_UNSPECIFIED,DEWA,"BUMI, DEWA",farhan1995,farhan ubaid,705175,False,False,10,6,29130972,False,False,True,https://stream-asset.stockbit.com/stream_705175_c5c08651-5c14-48b1-a4f9-03cd97419ab0_1.jpg,,,,,,https://stockbit.com/stream/29130972,Positif
29130820,2026-03-02 22:14:05,"2 Mar 26, 22:14",besok waktunya Batu Bara yang Tampil. Arakan Ndarrrrr  $BUMI $DEWA,,STREAM_TYPE_UNSPECIFIED,DEWA,"BUMI, DEWA",Harianto94,Harianto,1366784,False,False,3,1,29130820,False,False,True,https://stream-asset.stockbit.com/stream_1366784_e5402851-86be-491e-b695-c290d3d95acf_1.jpg,,,,,,https://stockbit.com/stream/29130820,Positif
29130654,2026-03-02 22:05:39,"2 Mar 26, 22:05",Seberapa besar niat kalian untuk bisa jadi investor dan trader profesional?  $BUMI $DEWA $BIPI,,STREAM_TYPE_UNSPECIFIED,DEWA,"BUMI, DEWA, BIPI",officialahmadyani,Ahmad Yani,2903051,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29130654,Netral
29130627,2026-03-02 22:04:00,"2 Mar 26, 22:04",$BUMI 🗿itu harga yg antri bid pas pre closing tebel amat 25jt lot $DEWA $ELSA,,STREAM_TYPE_UNSPECIFIED,DEWA,"BUMI, DEWA, ELSA",syafiunajhan,,4664311,False,False,0,2,29130627,False,False,False,,,,,,,https://stockbit.com/stream/29130627,Positif
29130552,2026-03-02 21:59:18,"2 Mar 26, 21:59",sebenernya minyak yang mana sih yang naik 🙄 kok ini malah terjun $BUMI$DEWA$MBMA,,STREAM_TYPE_UNSPECIFIED,DEWA,"BUMI, DEWA, MBMA",OnPp,CADIS,5527043,False,False,2,10,29130552,False,False,False,,,,,,,https://stockbit.com/stream/29130552,Negatif
29130528,2026-03-02 21:57:58,"2 Mar 26, 21:57","Di saat IHSG merah hari ini, posisi kalian masih profit atau loss?  $KAQI $DEWA $WMUU",,STREAM_TYPE_UNSPECIFIED,DEWA,"KAQI, DEWA, WMUU",officialahmadyani,Ahmad Yani,2903051,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29130528,Netral
29129933,2026-03-02 21:24:22,"2 Mar 26, 21:24",$DEWA $BUMI produksi minyak apasi koq ngga ikut naik yak??,,STREAM_TYPE_UNSPECIFIED,DEWA,"DEWA, BUMI",SiskaDiana470,DIN,4420265,False,False,1,18,29129933,False,False,False,,,,,,,https://stockbit.com/stream/29129933,Netral
29129930,2026-03-02 21:24:07,"2 Mar 26, 21:24",$BRMS $BUMI $DEWA,,STREAM_TYPE_UNSPECIFIED,DEWA,"BRMS, BUMI, DEWA",Rizaldy0809,Elmatador99,4315566,False,False,0,3,29129924,False,False,False,,,,,,,https://stockbit.com/stream/29129930,Positif
29129820,2026-03-02 21:18:10,"2 Mar 26, 21:18",$DEWA$BUMI$PTBA,,STREAM_TYPE_UNSPECIFIED,DEWA,"DEWA, BUMI, PTBA",YanYanz,atom,1929528,False,False,0,1,29129820,False,False,True,https://stream-asset.stockbit.com/stream_1929528_baafefc8-5b40-4912-906e-a347151b6e9d_1.jpg,,,,,,https://stockbit.com/stream/29129820,Netral
29129760,2026-03-02 21:15:14,"2 Mar 26, 21:15","STOCKWATCH.ID (JAKARTA) – Indeks Harga Saham Gabungan (IHSG) ditutup melemah pada perdagangan saham Senin (02/3/2026). Berdasarkan data RTI Business, IHSG anjlok 218,652 poin atau terpangkas 2,65% ke level 8.016,833. IHSG pada awal Maret 2026 ini dibuka di level 8.092,905, lebih rendah dibandingka...","Awal Maret 2026, IHSG Anjlok 2,65% ke 8.016,833, Harga Saham 671 Emiten Turun",STREAM_TYPE_NEWS,DEWA,"IHSG, BBCA, TLKM, UNVR, ASII, BUMI, BMRI, BBRI, BIPI, DEWA, ADRO, BRMS, ESSA, AADI, ARCI, ENRG",StockbitNews,Stockbit News,472,True,False,5,0,0,False,False,True,https://stockwatch.id/wp-content/uploads/2025/08/istockphoto-Bursa-Efek-Indonesia-2.jpg,,,,,,https://stockbit.com/stream/29129760,Negatif
29129571,2026-03-02 21:06:47,"2 Mar 26, 21:06",$DEWA Saham satu ini tetep bertahan di 500 an meski dua sesi ihsg di gempur tekanan sell.. Set struktur masih on the track ya..,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,mranugekuin,mranuge,6351651,False,False,4,11,29129571,False,False,True,https://stream-asset.stockbit.com/stream_6351651_a14a894b-a4f4-4009-809e-5e7c27265d80_0.jpg,,,,,,https://stockbit.com/stream/29129571,Netral
29129273,2026-03-02 20:54:29,"2 Mar 26, 20:54","$BUMI Terlihat overall hari ini juga sudah terkoreksi wajar terseret overall marketnya yang memang hari ini sedang terkoreksi dimana saat ini BUMI sudah berada diangka 248, tepat dikisaran area Strong Supportnya yang ada diangka 236-250 dimana menariknya terlihat dari broksumnya BUMI ini belakangan cenderung ada diakumulasi, adapun hari ini terpantau Top 1 Buyer dari BUMI adalah broker OD, semestinya ini juga adalah institusi, jadi cukup menarik secara flownya walaupun memang secara momentum pergerakannya saat ini BUMI masih cenderung bisa lanjut terkoreksi.  BUMI ini selama kedepannya mampu untuk bisa terus bertahan diatas area Support 236-250nya, BUMI punya view at the end bakalan bisa rebound dengan Target kenaikan bisa ke 264-270an, lalu Nextnya BUMI ini punya Target bisa kembali naik ke Strong Resistancenya saat ini yang ada diangka 292-306.  $DEWA $BRMS",,STREAM_TYPE_UNSPECIFIED,DEWA,"BUMI, DEWA, BRMS",owennath,Lim Owen Nathaniel,722716,True,False,11,6,29129273,False,False,False,,,,,,,https://stockbit.com/stream/29129273,Positif
29129270,2026-03-02 20:54:23,"2 Mar 26, 20:54","$DEWA mau tanya, disini masih ada yang avg nya di 700 an ga sih?",,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,RikiEkew,Riki Ekew,5220753,False,False,3,10,29129270,False,False,False,,,,,,,https://stockbit.com/stream/29129270,Netral
29129155,2026-03-02 20:48:08,"2 Mar 26, 20:48",$DEWA aduh..... terserah lah. tunggu keadan membaik baru beranih avgdonw,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,WidiaTiistifaroh,Widia Ti istifaroh,4037701,False,False,1,4,29129155,False,False,True,https://stream-asset.stockbit.com/stream_4037701_19b23f27-8eec-49aa-9c4a-cf87dbed58eb_1.jpg,,,,,,https://stockbit.com/stream/29129155,Netral
29129097,2026-03-02 20:44:41,"2 Mar 26, 20:44",@ahmatHaerudin prediksi sayasih. kemaren $DEWA gagal mempertahan kan area 550. otomatis dewa lebih tertekan. Utuk saat ini dewa tidak menarik bagi treder,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,WidiaTiistifaroh,Widia Ti istifaroh,4037701,False,False,0,3,29128126,False,False,False,,,,,,,https://stockbit.com/stream/29129097,Negatif
29128942,2026-03-02 20:37:10,"2 Mar 26, 20:37",@ahmatHaerudin jika $DEWA menyentuh area 400 Utuk tarjet msci sudah sangat mustahil.,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,WidiaTiistifaroh,Widia Ti istifaroh,4037701,False,False,0,3,29128126,False,False,False,,,,,,,https://stockbit.com/stream/29128942,Negatif
29128587,2026-03-02 20:23:10,"2 Mar 26, 20:23",pertahanan terakhir.  jika masih jebol itu mending tunggu aman. . to tren $DEWA masih manujukan tren turun. . resiko besar peluang kecil,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,ahmatHaerudin,haerudin,3963672,False,False,0,3,29128126,False,False,False,,,,,,,https://stockbit.com/stream/29128587,Negatif
29128126,2026-03-02 20:06:32,"2 Mar 26, 20:06",$DEWA Iseng iseng,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,Kurniawan1950,Indra kurniawan,3824433,False,False,0,3,29128126,False,False,False,,468.0,500.0,7.0,33.0,36.0,https://stockbit.com/stream/29128126,Netral
29127629,2026-03-02 19:47:52,"2 Mar 26, 19:47",$DEWA,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,Zicco,Zicco,2839350,False,False,0,0,0,False,False,False,,550.0,500.0,7.0,54.0,12.0,https://stockbit.com/stream/29127629,Netral
29127328,2026-03-02 19:36:17,"2 Mar 26, 19:36","jarang2 komoditas naiknya bisa kayak sekarang,mirip kayak koin micin  SELISIH 1 JAM DARI GAMBAR DIATAS SUDAH NAIK BANYAK.. gambar di bawah update jam 19.39  $LEAD $DEWA $ENRG",,STREAM_TYPE_UNSPECIFIED,DEWA,"LEAD, DEWA, ENRG",mocha88,Mocha mocha,63835,False,False,1,23,29125774,False,False,True,https://stream-asset.stockbit.com/e936dd84-5fae-4c8c-a6b1-cb03cf47be8e_stream.jpeg,,,,,,https://stockbit.com/stream/29127328,Positif
29127073,2026-03-02 19:26:53,"2 Mar 26, 19:26",$DEWA  bang ini bagus nya di sell atau hold aja bg😭😭😭😭,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,Dafamakbar,Daffa Akbar,5894060,False,False,6,11,29127073,False,False,True,https://stream-asset.stockbit.com/stream_5894060_0b8ff2f7-09cb-44f4-9de9-ea2e75b8a209_0.jpg,,,,,,https://stockbit.com/stream/29127073,Netral
29126502,2026-03-02 19:09:47,"2 Mar 26, 19:09",Liat $ENRG ARA dong dan top buyer nya XL jadi kesimpulan nya gak selalu ASING yg buat naik justru asing sekarang di liat liat kayak ritel unyu baru naik dikit udah di jual tapi beda nya modal dia banyak sih wkwk🫵😤 $BUMI $DEWA,,STREAM_TYPE_UNSPECIFIED,DEWA,"ENRG, BUMI, DEWA",MuhFadlyHidayat,MUH FADLY HIDAYAT,2918007,False,False,6,3,29126502,False,False,False,,,,,,,https://stockbit.com/stream/29126502,Positif
29126347,2026-03-02 19:05:37,"2 Mar 26, 19:05","$RMKE tolong kami pak vincent, saya tahu anda melihat stream saya 😆  $BUMI $DEWA",,STREAM_TYPE_UNSPECIFIED,DEWA,"RMKE, BUMI, DEWA",raditanurseto,Raditt,4538374,False,False,1,2,29126347,False,False,False,,4000.0,3550.0,90.0,63.0,23.0,https://stockbit.com/stream/29126347,Netral
29126267,2026-03-02 19:03:02,"2 Mar 26, 19:03",what about $DEWA? ko doi malah minus? yg naik malah $OILS akwoakwowkwoakwokw,,STREAM_TYPE_UNSPECIFIED,DEWA,"DEWA, OILS",Gilangekap,Gilang eka,2373416,False,False,1,6,29126202,False,False,False,,,,,,,https://stockbit.com/stream/29126267,Netral
29126104,2026-03-02 18:57:50,"2 Mar 26, 18:57",$DEWA Ada something kyaknya nih AK borong mulu.... Dahlah gue cukup modal SABAR ajahh... avg 600an...,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,SiskaDiana470,DIN,4420265,False,False,4,6,29126104,False,False,False,,,,,,,https://stockbit.com/stream/29126104,Netral
29125945,2026-03-02 18:52:43,"2 Mar 26, 18:52",$BNBR udh mh dsini main cacing²an ehh malah dibanting bandar diakhir sesi  RT $MDIA$DEWA,,STREAM_TYPE_UNSPECIFIED,DEWA,"BNBR, MDIA, DEWA",19gunawan,Sahrul Gunawan,5984842,False,False,4,3,29125945,False,False,True,https://stream-asset.stockbit.com/stream_5984842_b3a38b89-3ced-4fe9-9c10-14fdc6679bcf_1.jpg,,,,,,https://stockbit.com/stream/29125945,Negatif
29125324,2026-03-02 18:34:06,"2 Mar 26, 18:34","📊ALHAMDULILLAH untuk hari ini Memanfaatkan momentum dan beberapa sudah pegang sebelum news keluar Semoga yang lihat postingan news saya juga ikut profit 🤝 Follow untuk update analisa lainnya FREE ⚠️ DYOR – ini hanya analisa pribadi, bukan ajakan beli/jual.  $BUMI $DEWA $ENRG",,STREAM_TYPE_UNSPECIFIED,DEWA,"BUMI, DEWA, ENRG",dwiyogapratama8,Insinyur Saham,2996059,False,False,4,7,29123785,False,False,True,https://stream-asset.stockbit.com/stream_2996059_a72fc788-f322-4ec2-a243-fbac9e64035b_1.jpg,,,,,,https://stockbit.com/stream/29125324,Positif
29125248,2026-03-02 18:31:30,"2 Mar 26, 18:31",$DEWA Alhamdulillah close di 500 ga jebol. setelah lihat broksum cakep banget🥰🥰,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,wilsyaf,wildan ayam krispy,5641208,False,False,4,8,29125248,False,False,False,,,,,,,https://stockbit.com/stream/29125248,Positif
29125167,2026-03-02 18:28:53,"2 Mar 26, 18:28",$DEWA  seneng amat nih asing bisa beli murah 🤣😇😂🤪,,STREAM_TYPE_UNSPECIFIED,DEWA,DEWA,mocha88,Mocha mocha,63835,False,False,2,7,29125167,False,False,True,https://stream-asset.stockbit.com/stream_63835_720c2243-d35e-41ee-ab24-17555bf211ca_1.jpg,,,,,,https://stockbit.com/stream/29125167,Positif
