stream_id,created_at,created_display,content,title,type,symbol,topics,username,fullname,user_id,is_verified,is_pro,total_likes,total_replies,parent_stream_id,is_pinned,is_trending,has_image,image_url,tp_target_price,tp_last_price,tp_duration_days,tp_agree,tp_disagree,url,label
29135135,2026-03-03 08:37:36,"3 Mar 26, 08:37","$NCKL  apa kegunaan nikel saat kondisi perang? Nikel memiliki peran yang sangat strategis dalam kondisi perang karena sifatnya yang kuat, tahan panas, dan tahan korosi. Berikut beberapa kegunaan utama nikel saat perang:  1. Pembuatan Baja Kekuatan Tinggi (Armor & Kendaraan Tempur)  Nikel dicampurkan ke dalam baja untuk menghasilkan baja paduan berkekuatan tinggi yang digunakan untuk:  Lapisan baja tank dan kendaraan tempur  Kapal perang  Pelindung kendaraan militer  Struktur persenjataan berat  Contohnya, dalam Perang Dunia II, negara seperti Amerika Serikat dan Jerman sangat bergantung pada baja campuran nikel untuk produksi tank dan kapal perang.  2. Industri Dirgantara Militer  Nikel digunakan dalam superalloy (paduan logam tahan suhu sangat tinggi) untuk:  Mesin jet tempur  Turbin pesawat militer  Sistem roket dan rudal  Mesin pesawat tempur modern seperti F-35 Lightning II menggunakan komponen berbasis nikel agar mampu bertahan pada suhu ekstrem saat penerbangan supersonik.  3. Produksi Amunisi dan Senjata  Pelapis proyektil dan peluru agar tahan karat  Komponen artileri berat  Bagian dalam meriam dan laras senjata  4. Kapal Selam dan Industri Maritim Militer  Karena tahan terhadap korosi air laut, nikel digunakan dalam:  Lambung kapal selam  Sistem propulsi kapal perang  Peralatan bawah laut militer  5. Baterai Militer dan Peralatan Elektronik  Nikel berperan dalam:  Baterai militer (seperti nickel-cadmium dan nickel-metal hydride)  Sistem komunikasi lapangan  Radar dan perangkat elektronik militer  Dalam perang modern, kebutuhan nikel juga meningkat karena peralatan militer kini banyak menggunakan sistem elektronik canggih.  6. Cadangan Strategis Nasional  Banyak negara menganggap nikel sebagai mineral strategis. Misalnya, Tiongkok dan Amerika Serikat menyimpan cadangan logam penting termasuk nikel untuk mengantisipasi konflik berskala besar.  Kesimpulan  Saat kondisi perang, nikel bukan sekadar logam biasa, tetapi merupakan bahan baku strategis untuk industri pertahanan—mulai dari baja tank, mesin pesawat tempur, kapal perang, hingga baterai militer.  Kalau Anda mau, saya bisa jelaskan juga kenapa negara seperti Indonesia menjadi sangat strategis secara geopolitik karena cadangan nikelnya.  RANDOM TAG $ELSA $MEDC",,STREAM_TYPE_UNSPECIFIED,ELSA,"NCKL, ELSA, MEDC",leopuncak,zainal,172238,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29135135,Positif
29135088,2026-03-03 08:36:27,"3 Mar 26, 08:36",saran puh buat scalping hr ini bagusan $ELSA apa $ENRG ?,,STREAM_TYPE_UNSPECIFIED,ELSA,"ELSA, ENRG",Arbystwn,Arbi Setiawan,915639,False,False,1,2,29135088,False,False,False,,,,,,,https://stockbit.com/stream/29135088,Netral
29135052,2026-03-03 08:35:03,"3 Mar 26, 08:35","📰 Harga Minyak Naik +7,3% seiring Iran Umumkan Penutupan Selat Hormuz  Harga minyak Brent naik +7,26% ke level US$77,74/barrel pada penutupan perdagangan hari Senin (2/3), setelah sempat menyentuh level U$82,37/barrel. Kenaikan harga minyak didorong oleh pengumuman dari penasihat senior panglima Islamic Revolutionary Guards Corps, Ebrahim Jabari, yang mengatakan bahwa Selat Hormuz telah ditutup dan Iran akan menembak setiap kapal yang mencoba melintas. Ini merupakan peringatan paling tegas dari Iran setelah mengumumkan pada Sabtu (28/2) bahwa mereka tidak mengizinkan kapal melewati Selat Hormuz. Sementara itu, Menteri Luar Negeri AS, Marco Rubio, mengatakan bahwa AS akan mengumumkan langkah mitigasi pada Selasa (3/3) guna meredam kenaikan harga energi akibat lonjakan harga minyak. Di sisi lain, Reuters melaporkan bahwa pemerintah AS saat ini belum memiliki rencana untuk melepas cadangan minyak strategisnya untuk mengatasi kenaikan harga minyak.  [Source: Bloomberg, Reuters] $ENRG, $MEDC, $ELSA  ------ Stockbit Sekuritas",,STREAM_TYPE_UNSPECIFIED,ELSA,"ENRG, MEDC, ELSA",Stockbit,Stockbit,1,True,False,13,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29135052,Positif
29134857,2026-03-03 08:27:29,"3 Mar 26, 08:27","$ELSA ini termasuk masih murah dari yang lainnya, fundamental bagus, masuk sekarang gak akan ketinggalan juga, selama perang masih lanjut tren bullish masih memungkinkan",,STREAM_TYPE_UNSPECIFIED,ELSA,ELSA,AhmadArief99,ahmad arief,4466553,False,False,1,19,29134236,False,False,False,,,,,,,https://stockbit.com/stream/29134857,Positif
29134727,2026-03-03 08:22:33,"3 Mar 26, 08:22",$ELSA Fundamental OK PE&PBV OK Masih Undervalue Banget   # $IHSG $ENRG,,STREAM_TYPE_UNSPECIFIED,ELSA,"ELSA, IHSG, ENRG",sukir99,Muhammad faisal,2466377,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29134727,Positif
29134524,2026-03-03 08:10:33,"3 Mar 26, 08:10","$ELSA Buy on Weakness: 980 - 960; SL 940; TP 1,035 - 1,050 Harga retest pada support MA20 lalu berhasil rebound dan membentuk bullish marubozu candlestick pada 1H time frame, sehingga berpeluang melanjutkan penguatan.  $ADRO Buy on Breakout: 2,430; SL 2,400; TP 2,500 - 2,550 Harga berpeluang melanjutkan penguatan jika berhasil breakout dari level resisten.",,STREAM_TYPE_UNSPECIFIED,ELSA,"ELSA, ADRO",Fkusuma77,Jancukiyah,1358867,False,False,3,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29134524,Positif
29134510,2026-03-03 08:09:44,"3 Mar 26, 08:09","Semua uang cutloss kmrn akan kesini, inget ya perang iran israel 12 juni kmrn aja sampe 1-2 minggu lebih. Gimana yg skrg, kita jangan sombong.  $ENRG $MEDC $ELSA",,STREAM_TYPE_UNSPECIFIED,ELSA,"ENRG, MEDC, ELSA",javorca,Rei,331729,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29134510,Positif
29134391,2026-03-03 08:03:23,"3 Mar 26, 08:03","masuk aja kak, masih aman $ELSA",,STREAM_TYPE_UNSPECIFIED,ELSA,elsa,MuhammadRodiah,Muhammad Rodiah,4585740,False,False,3,19,29134236,False,False,False,,,,,,,https://stockbit.com/stream/29134391,Positif
29134369,2026-03-03 08:01:45,"3 Mar 26, 08:01",PSP DAYTRADE  $KAQI $MEDC  $ELSA   FOLLOW FOR MORE,,STREAM_TYPE_UNSPECIFIED,ELSA,"KAQI, MEDC, ELSA",aldyxstockbit,Rinaldy,2860412,False,False,2,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29134369,Netral
29134299,2026-03-03 07:56:33,"3 Mar 26, 07:56",$ELSA,,STREAM_TYPE_UNSPECIFIED,ELSA,elsa,KristianAgalliasis,Kristian Agalliasis Taguh,1964777,False,False,0,18,29134259,False,False,False,,,,,,,https://stockbit.com/stream/29134299,Netral
29134236,2026-03-03 07:51:22,"3 Mar 26, 07:51",$ELSA menarik masuk skrng gk nih?,,STREAM_TYPE_UNSPECIFIED,ELSA,ELSA,auliaaaa2938,Lilis,4946323,False,False,1,19,29134236,False,False,False,,,,,,,https://stockbit.com/stream/29134236,Netral
29134213,2026-03-03 07:49:18,"3 Mar 26, 07:49","🏭 Profil Singkat – $AKRA adalah perusahaan logistik & distribusi energi yang terintegrasi di Indonesia. Bukan produsen migas, tapi pemain distribusi & logistik energi. Bisnis utama: ✔ Distribusi BBM & LPG ✔ Terminal & storage ✔ Supply chain industri  📊 Kinerja sangat tergantung: • Volume penjualan energi • Harga minyak/gas • Aktivitas industri  Kalau harga energi naik & demand kuat → volume bisa naik. Secara teknikal 📈  beberapa kali retest resistennya, semakin retest semakin lemah resisten itu. Entah dia bakal mantul turun atau break resistennya. Untuk taget sudah tertera. Untuk SL -3-5%.  🫱🏻‍🫲🏿 FOLLOW untuk informasi lebih lanjut ⚠️DYOR $BUMI $ELSA",,STREAM_TYPE_UNSPECIFIED,ELSA,"AKRA, BUMI, ELSA",dwiyogapratama8,Insinyur Saham,2996059,False,False,3,2,29134213,False,False,True,https://stream-asset.stockbit.com/stream_2996059_8d031229-16fd-4cbb-ab77-71642ead240f_0.jpg,,,,,,https://stockbit.com/stream/29134213,Netral
29133926,2026-03-03 07:25:49,"3 Mar 26, 07:25","Dampak ketegangan geopolitik iran-israel saat ini   Ditutup nya selat hormuz dan berhentinya produksi LNG oleh Qatar justru memperlambat dedolarisasi.   tentu ini tidak menguntungkan untuk negara2 importir migas seperti cina dll.    US termasuk supplier migas. akan sangat mungkin petrodolar kembali menarik. dan jelas yg diuntungkan adalah US.   Tapi, ada tapinya,   ini hanya jangka pendek,  jika terus berlanjut dan harga naik tajam dalam jangka waktu lama justru akan menambah beban fiskal US.   (hanya opini Mak emak sebelum berangkat kekantor)   nyaaaak minyaaaak !!!!!    Happy investing 🔥    tag random $RUIS $APEX $ELSA",,STREAM_TYPE_UNSPECIFIED,ELSA,"RUIS, APEX, ELSA",FelsyFildinasia,felsy,743616,False,False,1,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29133926,Negatif
29133908,2026-03-03 07:23:52,"3 Mar 26, 07:23","spele amat bro Ama XL, itu $ELSA juga XL top buy nya",,STREAM_TYPE_UNSPECIFIED,ELSA,ELSA,JeremiChristian,jeremi christian,6262204,False,False,0,3,29132074,False,False,False,,,,,,,https://stockbit.com/stream/29133908,Positif
29133828,2026-03-03 07:11:17,"3 Mar 26, 07:11","PERANG BESAR IRAN : MENGAPA MINYAK MENDADAK JADI NOMOR 1 ?   Perang besar yang kini mengguncang Iran bukan sekadar konflik politik. Di bawah semua ledakan, rudal, dan headline — ada satu alasan kenapa sektor perminyakan langsung memuncaki semua perhatian dunia: karena minyak itu bukan barang biasa. Itu darah perekonomian global.   Iran duduk di jantung kawasan Teluk Persia, tepat di tepi Selat Hormuz — jalur laut sempit yang dilewati hampir seperlima semua minyak dunia. Kalau selat itu tersendat, sedikit saja tangki tak lewat, harga minyak langsung loncat. Itu bukan teori; sudah terjadi.   Ketika perang meletus, kapal-tankernya mundur. Asuransi meroket. Pedagang was-was. Selat yang biasanya sibuk penuh minyak tiba-tiba sepi. Ini yang membuat pasar global menggigil. Harga minyak bukan naik 1–2 persen, tapi kini melonjak dua digit dalam hitungan hari — karena takut pada gangguan suplai, bukan sekadar permintaan.   Orang boleh tidak peduli satu negara. Tapi semua negara peduli saat energi jadi taruhan perang. Harga bahan bakar menyentuh kehidupan setiap orang: transportasi, pabrik, listrik. Sekali pasokan goyah, ekonomi goyah. Jadi jangan heran kalau di tengah perang, yang paling disorot bukan tank atau jet — tapi harga minyak. Itu barometer yang segera terasa di kantong dan pabrik orang biasa.   Iran Umumkan Selat Hormuz Tutup, Harga Minyak 'Menggila' US$ 200/Barel   LINK : https://www.cnbcindonesia.com/news/20260303065002-4-715361/iran-umumkan-selat-hormuz-tutup-harga-minyak-menggila-us--200-barel   Tag saham sektor minyak di Indonesia   $MEDC $ENRG $ELSA",,STREAM_TYPE_UNSPECIFIED,ELSA,"MEDC, ENRG, ELSA",InvestorfromPky,Romy Rasad,6657,True,False,5,0,0,False,False,True,https://stream-asset.stockbit.com/stream_6657_e1dffaf4-e92f-4cea-8af8-f25d55b44dc5_1.jpg,,,,,,https://stockbit.com/stream/29133828,Positif
29133707,2026-03-03 06:51:39,"3 Mar 26, 06:51",$ELSA,,STREAM_TYPE_UNSPECIFIED,ELSA,ELSA,addit93,Addit Pranata,3132529,False,False,4,5,29133707,False,False,False,,2000.0,1000.0,1095.0,105.0,26.0,https://stockbit.com/stream/29133707,Netral
29133327,2026-03-03 05:32:32,"3 Mar 26, 05:32","$ELSA  Kilas Rastaruna bagian dari kilang Aramco, dikabarkan tutup imbas adanya serangan rudal, yang mana pemberitaan dari iran, terapi keaslian nya, belum ada berita resmi dari kanal iran sendiri.   Akankah, sentimen ini pesta ELSA $MEDC semakin sengit?   Bagaimana, kemungkinan yang akan terjadi pada pergerakan harganya?  ""Setelah akumulasi besar2an, apakah akumulator akan mulai distribusi pasif pagi ini?""  Sedangkan, harga ELSA, MEDC di prediksi open gap hijau di atas +3% lebih atau mungkin +5% nan kembali, namun sebagai pemerhati, perlu adanya kendali, secara pembelian yang porposional harusnya dilakukan pada senin hari, sisi lain pembeli BSJP akan diproyeksi mengalami keuntungan singkat, jika bisa ambil momentum yang tepat.   Namun, semua berdasarkan kalkulasi matematika akumulator, barang yang akan dijual, dan mekanisme penyerapan pembeli baru.   *opini *pendapat pergerakan ELSA, MEDC  *opini tidak wajib bernilai benar, maupun tidak wajib bernilai salah, karena bukan fakta.",,STREAM_TYPE_UNSPECIFIED,ELSA,"ELSA, MEDC",eito,EITO Cuan,260673,False,False,3,0,0,False,False,True,https://stream-asset.stockbit.com/stream_260673_f8710333-0d71-4a34-b52e-62fcd917354e_1.jpg,,,,,,https://stockbit.com/stream/29133327,Positif
29133323,2026-03-03 05:31:49,"3 Mar 26, 05:31",$ELSA,,STREAM_TYPE_UNSPECIFIED,ELSA,ELSA,irawanhs10,irawan hs,420166,False,False,0,2,29133323,False,False,False,,1500.0,1000.0,180.0,106.0,9.0,https://stockbit.com/stream/29133323,Netral
29133313,2026-03-03 05:30:07,"3 Mar 26, 05:30","JAKARTA – Transaksi investor asing di Bursa Efek Indonesia pada Senin (2/3) ditutup dengan net buy atau pembelian bersih. Transaksi asing pada hari bursa sebelumnya, Jumat (27/2), ditutup dengan net buy fantastis 949,26 juta, tapi angka ini merosot ke net buy 35,43 juta lembar saja hari ini. Volum...","Perdagangan asing stabil, net buy 35 juta lembar saham",STREAM_TYPE_NEWS,ELSA,"GOTO, BIPI, ESSA, INET, DEWA, MEDC, BUMI, ELSA, BBKP",StockbitNews,Stockbit News,472,True,False,8,0,0,False,False,True,https://photos.idnfinancials.com/static/web/_DESIGN%20GRAFIS/ARTIKEL%20IMAGE%20%28ARIF%29/perdangangan-asing-02032026.jpg,,,,,,https://stockbit.com/stream/29133313,Positif
29133222,2026-03-03 05:16:03,"3 Mar 26, 05:16","Ini dia salah satu cara saya filter saham agar tetap pede dan nggak gampang panik saat saham turun/market crash. Kuncinya simpel: Ikuti jejak ”Big Money”, tapi tetap berpijak pada Valuasi Rasional.  ▶️ Tiga Screener Andalan Saya: 1. Frequency Spike: Deteksi dini saham yang tiba-tiba ramai (lonjakan aktivitas). Cocok untuk pantau momentum. 2. Bandar Accumulation Uptrend: Filter saham yang sedang dikumpul ""Big Money"" saat tren naik. Kita ikut arus besar. 3. Big Accumulation: Mencari akumulasi masif pada saham dengan fundamental sehat.  ▶️ Dua Ratio ""Safety Net"" Wajib: Di setiap screener, saya wajib pasang parameter ini untuk meminimalisir risiko: 1. PE Ratio < 20: Harga tidak kemahalan dibanding laba perusahaan. 2. Book Value > Price: Harga masih di bawah atau mendekati nilai aset bersihnya (PBV rendah).  ▶️ Money Management & Strategi RDN: Punya screener bagus tapi berantakan di modal itu bahaya. Strategi saya: 1. Multi-RDN: Pisahkan RDN untuk Trading (jangka pendek) dan RDN Investasi (jangka panjang) agar psikologi tidak terganggu fluktuasi harian. 2. Porsi Cash: Selalu siapkan ""peluru cadangan"". Jangan pernah All-In di satu harga. 3. Average Down Logis: Jika harga turun tapi akumulasi jalan terus & fundamental oke, saya pilih Average Down. Penurunan harga justru jadi ""diskon"" untuk nambah muatan.  Jadi Kesimpulannya, Trading jadi nyaman kalau kita tahu ""apa"" yang kita beli dan ""gimana"" cara kelola uangnya. Strategi ini bikin saya tetap tenang meski market lagi merah membara. Tentunya masih banyak cara-cara lain yang lebih variatif dan mungkin jauh lebih baik, jadi tetap belajar untuk bertumbuh.  ⚠️ DYOR (Do Your Own Research): Screener hanyalah alat bantu. Selalu gunakan uang dingin dan sesuaikan dengan profil risiko masing-masing!  $ARCI $BIPI $ELSA",,STREAM_TYPE_UNSPECIFIED,ELSA,"arci, bipi, elsa",Riskyrmdhn,OMKY,2514051,False,False,14,52,28674084,False,False,True,https://stream-asset.stockbit.com/stream_2514051_6f015376-3f52-4158-8581-291ebc0c86e2_1.jpg,,,,,,https://stockbit.com/stream/29133222,Positif
29133147,2026-03-03 05:04:38,"3 Mar 26, 05:04",Perbandingan performa harga minyak vs emiten jasa migas (5Y): Crude Oil: +~5% Elnusa ( $ELSA  ): +160% Radiant Utama Interinsco ( $RUIS ): +23% Apexindo Pratama Duta ( $APEX ): -48% ⬇️  Kesimpulan : Harga APEX paling lagging,,STREAM_TYPE_CHART,ELSA,"ELSA, RUIS, APEX",momonosuke,Abhibawa Tegar Kusuma,455911,False,False,1,1,29133147,False,False,True,https://stream-asset.stockbit.com/a6dd82c5-b31c-4622-baee-20c38c3225c4_stream.jpeg,,,,,,https://stockbit.com/stream/29133147,Negatif
29133085,2026-03-03 04:54:02,"3 Mar 26, 04:54","$ELSA   Secara teknikal harian, ELSA masih berada dalam fase uptrend yang solid. Harga breakout dan ditutup di area 1.000 dengan lonjakan volume signifikan, menandakan adanya dorongan beli yang kuat. Posisi harga yang berada di atas MA50 dan MA200 mengonfirmasi bahwa tren menengah hingga panjang masih terjaga.  Momentum juga mendukung, terlihat dari MACD yang bergerak positif dan RSI yang berada di area tinggi. Meski RSI overbought, dalam saham yang sedang kuat kondisi ini bisa bertahan cukup lama sebelum terjadi koreksi sehat.  Namun perlu dicermati bahwa IHSG sedang berada dalam tekanan, turun dari 8.200 ke 8.020 akibat sentimen MSCI dan aksi jual asing. Kondisi ini berpotensi meningkatkan volatilitas dan memicu koreksi jangka pendek, bahkan pada saham yang secara individu masih kuat.  Di sisi lain, sentimen kenaikan harga minyak akibat isu Selat Hormuz menjadi katalis positif bagi sektor energi. Dengan fundamental laba yang bertumbuh, ELSA memiliki kombinasi teknikal dan sektoral yang relatif lebih kuat dibanding banyak saham lain dalam kondisi indeks melemah.  Selama harga mampu bertahan di atas area 920–950 sebagai support terdekat, struktur uptrend masih valid. Koreksi jangka pendek tetap wajar, namun selama tidak merusak pola higher low, bias utama tetap cenderung bullish.  Strategi dalam kondisi pasar seperti ini adalah selektif dan disiplin. Fokus pada saham yang fundamentalnya solid dan memiliki katalis sektor yang jelas, sambil tetap mengelola risiko dengan ketat. #dyor  Random tag: $BNBR $BUMI",,STREAM_TYPE_UNSPECIFIED,ELSA,"ELSA, BNBR, BUMI",RidwanMuhammadAL,Ridwan Muhammad,3704116,False,False,3,0,29133085,False,False,False,,,,,,,https://stockbit.com/stream/29133085,Positif
29133062,2026-03-03 04:49:03,"3 Mar 26, 04:49",peta $ELSA sudah bagger 101.6% sejak BO  stoploss nya sih di 825  cek sheet ya.,,STREAM_TYPE_CHART,ELSA,ELSA,bandarsaham001,bukan bandar BIASA,2817270,False,False,1,3,29133062,False,False,True,https://stream-asset.stockbit.com/f9b4d1b8-73f1-4288-aaca-2595a386f9ef_stream.png,,,,,,https://stockbit.com/stream/29133062,Positif
29132949,2026-03-03 04:31:34,"3 Mar 26, 04:31",$RUIS aku call saham kamu dulu ya Stop Loss: 298–300 (max -4%) TP1: 330 TP2: 345–350 minyak bumi lagi hype soalnya  random tag: $BUMI $ELSA,,STREAM_TYPE_UNSPECIFIED,ELSA,"RUIS, BUMI, ELSA",FathirAsyrafa,Asyrafw,1417878,False,False,4,1,29132949,False,False,False,,,,,,,https://stockbit.com/stream/29132949,Positif
29132938,2026-03-03 04:30:10,"3 Mar 26, 04:30","JAKARTA – Indeks Harga Saham Gabungan (IHSG) turun 2,65% atau 218,65 poin ke level 8.016,83 pada perdagangan Senin (2/3) hari ini, menghapus Rp318 triliun kapitalisasi pasar Bursa Efek Indonesia (BEI). Total transaksi di pasar saham mencapai Rp29,84 triliun, termasuk transaksi Rp1,14 triliun di pa...","IHSG turun 2,65% imbas perang AS dan Iran, saham energi melesat",STREAM_TYPE_NEWS,ELSA,"IHSG, ENRG, ELSA, MEDC, INDY",StockbitNews,Stockbit News,472,True,False,5,0,0,False,False,True,https://photos.idnfinancials.com/static/web/_DESIGN%20GRAFIS/ARTIKEL%20IMAGE%20%28ARIF%29/AMERIKA-IRAN-IHSG-02032026.jpg,,,,,,https://stockbit.com/stream/29132938,Negatif
29132826,2026-03-03 04:10:50,"3 Mar 26, 04:10","Saham² yang kemaren masuk ke Screener BSJP di dominasi saham² Minyak/ Gas, Gold, Komoditi, optimis hari ini?   Mampir Aja.  $ELSA $ARCI $ESSA",,STREAM_TYPE_UNSPECIFIED,ELSA,"ELSA, ARCI, ESSA",Fazboy33,Ilham,722044,False,False,2,1,29132822,False,False,False,,,,,,,https://stockbit.com/stream/29132826,Positif
29132818,2026-03-03 04:09:52,"3 Mar 26, 04:09",Selat Hormuz resmi ditutup  Perminyakan auto naik lagi 📈📈📈 Siap siap semoga dapat ARA MAKS $MEDC $ELSA $PGAS,,STREAM_TYPE_UNSPECIFIED,ELSA,"MEDC, elsa, PGAS",dwiyogapratama8,Insinyur Saham,2996059,False,False,8,7,29132818,False,False,True,https://stream-asset.stockbit.com/stream_2996059_f652964b-6dc6-487f-8372-6adc8c343a7d_0.jpg,,,,,,https://stockbit.com/stream/29132818,Positif
29132737,2026-03-03 03:55:26,"3 Mar 26, 03:55","*PERUBAHAN POSITIF DOMINASI LOKAL* Perkembangan saham dengan perubahan positif dan pembelian lokal yang signifikan (Volume FBuy < 10%) dialami sejumlah 58 emiten. #1. [ELSA] Elnusa Tbk. [1000 | 17,65%]. #2. [INDS] Indospring Tbk. [1280 | 4,07%]. #3. [APEX] Apexindo Pratama Duta Tbk. [258 | 24,04%]. #4. [COAL] Black Diamond Resources Tbk. [78 | 8,33%]. #5. [WOWS] Ginting Jaya Energi Tbk. [82 | 13,89%]. #6. [ELTY] Bakrieland Development Tbk. [53 | 3,92%]. #7. [OILS] Indo Oil Perkasa Tbk. [264 | 34,69%]. #8. [MAIN] Malindo Feedmill Tbk. [885 | 12,03%]. #9. [CGAS] Citra Nusantara Gemilang Tbk. [187 | 11,31%]. #10. [RUIS] Radiant Utama Interinsco Tbk. [310 | 25,00%]. #11. [MTFN] Capitalinc Investment Tbk. [36 | 9,09%]. #12. [AGII] Samator Indo Gas Tbk. [3300 | 0,30%]. #13. [COCO] Wahana Interfood Nusantara Tbk. [376 | 9,94%]. #14. [SICO] Sigma Energy Compressindo Tbk. [135 | 6,30%]. #15. [SQMI] Wilton Makmur Indonesia Tbk. [80 | 9,59%]. #16. [STAA] Sumber Tani Agung Resources Tbk. [1170 | 0,43%]. #17. [BSSR] Baramulti Suksessarana Tbk. [3940 | 0,51%]. #18. [SMMT] Golden Eagle Energy Tbk. [1225 | 8,89%]. #19. [EURO] Estee Gold Feet Tbk. [1295 | 9,75%]. #20. [KKGI] Resource Alam Indonesia Tbk. [332 | 1,84%]. Pembelian lokal dengan nilai tertinggi dialami $ELSA mengalami perubahan sebesar 17,65% dari 850,00 pada penutupan hari sebelumnya menjadi 1.000,00 pada hari terakhir bursa. #INSIGHTHARIAN @PrimbonSaham",,STREAM_TYPE_UNSPECIFIED,ELSA,ELSA,PasukanCutLoss,Primbon Saham,1832344,False,False,4,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29132737,Positif
