stream_id,created_at,created_display,content,title,type,symbol,topics,username,fullname,user_id,is_verified,is_pro,total_likes,total_replies,parent_stream_id,is_pinned,is_trending,has_image,image_url,tp_target_price,tp_last_price,tp_duration_days,tp_agree,tp_disagree,url,label
29133572,2026-03-03 06:22:19,"3 Mar 26, 06:22",Buy $INET 326  #cumacatatanbukanajakan,,STREAM_TYPE_UNSPECIFIED,INET,INET,mbulipa,Mulyanto,1467148,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29133572,Positif
29133534,2026-03-03 06:14:41,"3 Mar 26, 06:14","$INET selama masih di atas 300 tahan,  KLO udah menyentuh 300 ke bawah mau tidak mau cl gess..bukan ajakan filing masing2 kawan!!",,STREAM_TYPE_UNSPECIFIED,INET,INET,taronironi,Taroni,4970079,False,False,1,2,29133534,False,False,False,,,,,,,https://stockbit.com/stream/29133534,Netral
29133390,2026-03-03 05:46:05,"3 Mar 26, 05:46","harusnya $INET udah terbang tapi beberapa kali market dan geopolitik gak stabil kenal imbasnya, akhirnya saya Cl dulu nunggu harga bawah sambil nunggu lebih stabil",,STREAM_TYPE_UNSPECIFIED,INET,INET,CHANDRAPATRIAISASONGKO,CHANDRA PATRIA ISASONGKO,4865145,False,False,0,2,29131454,False,False,False,,,,,,,https://stockbit.com/stream/29133390,Netral
29133376,2026-03-03 05:43:55,"3 Mar 26, 05:43",Cl bang kita serok lagi nanti dari bawah $INET,,STREAM_TYPE_UNSPECIFIED,INET,INET,CHANDRAPATRIAISASONGKO,CHANDRA PATRIA ISASONGKO,4865145,False,False,0,1,29131957,False,False,False,,,,,,,https://stockbit.com/stream/29133376,Positif
29133372,2026-03-03 05:42:43,"3 Mar 26, 05:42","$INET $MINA Cl dulu teman teman market dalam waktu sebulan gak akan aman, nanti kalo udah stabil kita serok harga bawah sayangi cut losss",,STREAM_TYPE_UNSPECIFIED,INET,"inet, mina",CHANDRAPATRIAISASONGKO,CHANDRA PATRIA ISASONGKO,4865145,False,False,1,37,29131090,False,False,False,,,,,,,https://stockbit.com/stream/29133372,Negatif
29133313,2026-03-03 05:30:07,"3 Mar 26, 05:30","JAKARTA – Transaksi investor asing di Bursa Efek Indonesia pada Senin (2/3) ditutup dengan net buy atau pembelian bersih. Transaksi asing pada hari bursa sebelumnya, Jumat (27/2), ditutup dengan net buy fantastis 949,26 juta, tapi angka ini merosot ke net buy 35,43 juta lembar saja hari ini. Volum...","Perdagangan asing stabil, net buy 35 juta lembar saham",STREAM_TYPE_NEWS,INET,"GOTO, BIPI, ESSA, INET, DEWA, MEDC, BUMI, ELSA, BBKP",StockbitNews,Stockbit News,472,True,False,8,0,0,False,False,True,https://photos.idnfinancials.com/static/web/_DESIGN%20GRAFIS/ARTIKEL%20IMAGE%20%28ARIF%29/perdangangan-asing-02032026.jpg,,,,,,https://stockbit.com/stream/29133313,Positif
29133216,2026-03-03 05:15:18,"3 Mar 26, 05:15","Ini dia salah satu cara saya filter saham agar tetap pede dan nggak gampang panik saat saham turun/market crash. Kuncinya simpel: Ikuti jejak ”Big Money”, tapi tetap berpijak pada Valuasi Rasional.  ▶️ Tiga Screener Andalan Saya: 1. Frequency Spike: Deteksi dini saham yang tiba-tiba ramai (lonjakan aktivitas). Cocok untuk pantau momentum. 2. Bandar Accumulation Uptrend: Filter saham yang sedang dikumpul ""Big Money"" saat tren naik. Kita ikut arus besar. 3. Big Accumulation: Mencari akumulasi masif pada saham dengan fundamental sehat.  ▶️ Dua Ratio ""Safety Net"" Wajib: Di setiap screener, saya wajib pasang parameter ini untuk meminimalisir risiko: 1. PE Ratio < 20: Harga tidak kemahalan dibanding laba perusahaan. 2. Book Value > Price: Harga masih di bawah atau mendekati nilai aset bersihnya (PBV rendah).  ▶️ Money Management & Strategi RDN: Punya screener bagus tapi berantakan di modal itu bahaya. Strategi saya: 1. Multi-RDN: Pisahkan RDN untuk Trading (jangka pendek) dan RDN Investasi (jangka panjang) agar psikologi tidak terganggu fluktuasi harian. 2. Porsi Cash: Selalu siapkan ""peluru cadangan"". Jangan pernah All-In di satu harga. 3. Average Down Logis: Jika harga turun tapi akumulasi jalan terus & fundamental oke, saya pilih Average Down. Penurunan harga justru jadi ""diskon"" untuk nambah muatan.  Jadi Kesimpulannya, Trading jadi nyaman kalau kita tahu ""apa"" yang kita beli dan ""gimana"" cara kelola uangnya. Strategi ini bikin saya tetap tenang meski market lagi merah membara. Tentunya masih banyak cara-cara lain yang lebih variatif dan mungkin jauh lebih baik, jadi tetap belajar untuk bertumbuh.  ⚠️ DYOR (Do Your Own Research): Screener hanyalah alat bantu. Selalu gunakan uang dingin dan sesuaikan dengan profil risiko masing-masing!  $APEX $INET $DEWA",,STREAM_TYPE_UNSPECIFIED,INET,"apex, inet, dewa",Riskyrmdhn,OMKY,2514051,False,False,14,53,28674084,False,False,True,https://stream-asset.stockbit.com/stream_2514051_bc047ab7-b898-45f2-ba6f-865be8704cf7_1.jpg,,,,,,https://stockbit.com/stream/29133216,Positif
29132546,2026-03-03 02:34:34,"3 Mar 26, 02:34",Semua sudah hijau… damai damai damai $INET $GTSI $HRTA 🤑🏄‍♀️,,STREAM_TYPE_UNSPECIFIED,INET,"INET, GTSI, HRTA",freeza,Donal Bebek,131615,False,False,6,3,29132546,False,False,True,https://stream-asset.stockbit.com/stream_131615_81ee2007-200c-453f-844d-3b9a666fed49_0.jpg,,,,,,https://stockbit.com/stream/29132546,Positif
29132215,2026-03-03 00:27:40,"3 Mar 26, 00:27",mirip2 $INET tempo hari jadwal RI nya juga diundur karena perkiraan efektif dari OJK-nya juga ternyata mundur...  Bedanya di nuansa marketnya aja ini $IRSX pas ada perang US/ Israel vs Iran ha ha...  Kalau secara CA emiten seharusnya nggak ada apa2 sih... still on-going  Makanya selalu DYOM (do your own money management )   Untuk besok probabilitas $IHSG udah priced-in lah penurunan akibat perang tersebut . Most likely tinggal masing2 sektor nya dan masing2 emiten nya saja ada program apa...,,STREAM_TYPE_UNSPECIFIED,INET,"INET, IRSX, IHSG",Elite,FoMo  Focus Momentum,54940,True,False,14,37,29131090,False,False,False,,,,,,,https://stockbit.com/stream/29132215,Netral
29132120,2026-03-03 00:06:19,"3 Mar 26, 00:06","$INET $WIFI $BRMS  Hallo semua! Perkenalkan saya Savero Rhesa Pramudita dari Fakultas Ekonomi dan Bisnis, Universitas Brawijaya.  Saya sedang melakukan penelitian untuk tugas akhir mengenai penggunaan analisa teknikal dan analisa fundamental pada investor pemula.  Buat rekan-rekan yang memenuhi 2 kriteria ini:  1. Pengalaman investasi saham ≤ 1 tahun. 2. Masih aktif melakukan transaksi/investasi.  Saya mohon bantuan waktu luangnya untuk mengisi kuesioner berikut: 🔗 Link Survei: https://forms.gle/kLeiyMLtzFZrJMQh9  Pengisiannya singkat kok, hanya sekitar ±5 menit saja. Data dari teman-teman akan sangat berarti bagi kelancaran penelitian saya.  Terima kasih banyak atas partisipasi dan waktunya, rekan-rekan! 🙏",,STREAM_TYPE_UNSPECIFIED,INET,"INET, WIFI, BRMS",Rhesa2710,Savero Rhesa Pramudita,2085191,False,False,5,4,29132120,False,False,False,,,,,,,https://stockbit.com/stream/29132120,Netral
29131957,2026-03-02 23:47:15,"2 Mar 26, 23:47",$INET 😭,,STREAM_TYPE_UNSPECIFIED,INET,INET,sofiesada,sofie,6680206,False,False,8,1,29131957,False,False,True,https://stream-asset.stockbit.com/stream_6680206_35594c74-3088-42e5-b8cf-9a9de9a1f868_0.jpg,,,,,,https://stockbit.com/stream/29131957,Negatif
29131954,2026-03-02 23:46:50,"2 Mar 26, 23:46","banyak manusia lagi nenangin diri nyuruh ngehold $INET prospek bagus masih panjang lah khunthul lah, lama lama main 50an",,STREAM_TYPE_UNSPECIFIED,INET,INET,Feris1triliun,Feris100triliun,3238505,False,False,4,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29131954,Positif
29131733,2026-03-02 23:26:49,"2 Mar 26, 23:26",$INET bg💀,,STREAM_TYPE_UNSPECIFIED,INET,INET,aulioz,Aulio Fachrel Hardiman,2069313,False,False,2,6,29130939,False,False,False,,,,,,,https://stockbit.com/stream/29131733,Negatif
29131497,2026-03-02 23:03:35,"2 Mar 26, 23:03","belajar dari RI $INET,masuk pas  keluar info ini nya di harga 200 an, hold 2 bulanan walaupun banyak yang fear RI ga jadilah, di undur lah, TP di harga 600an.. ngga cuan banyak tapi lumayan lah, $IRSX juga gini nih... lagi banyak yang ngefear.... hold aja.. yang penting avg aman....",,STREAM_TYPE_UNSPECIFIED,INET,"INET, IRSX",Zakariasukses16,Zakaria Asidiq,5155079,False,False,6,13,29123259,False,False,False,,,,,,,https://stockbit.com/stream/29131497,Positif
29131454,2026-03-02 22:59:35,"2 Mar 26, 22:59","Sabar tel $INET . History masih panjang ni emiten, yg nyangkut d atas byk. DYOR, bukan saatnya CL $IHSG lg ada sentimen news. Gak kuat mental gak usah lihat market mending hapus aplikasi aja",,STREAM_TYPE_UNSPECIFIED,INET,"INET, IHSG",RAD3,RAD,208247,False,False,7,2,29131454,False,False,False,,,,,,,https://stockbit.com/stream/29131454,Negatif
29131151,2026-03-02 22:37:41,"2 Mar 26, 22:37","$INET Kesimpulan Analisa Pembukaan Besok          Melihat kondisi saat ini, ada beberapa skenario yang mungkin terjadi di pembukaan besok:          Skenario Bearish (Tren Turun Berlanjut): Jika harga tidak mampu bertahan di atas level 300 dan terus turun, maka tren turun akan berlanjut. Tekanan jual yang kuat bisa mendorong harga lebih rendah.      Skenario Sideways/Konsolidasi: Harga bisa bergerak mendatar di sekitar level 300-326 sambil menunggu katalis baru atau pembentukan pola yang lebih jelas.      Skenario Bullish (Potensi Rebound): Jika ada sentimen positif atau berita yang mendukung, harga bisa mencoba memantul dari level support 300. Pergerakan naik di pembukaan akan sangat bergantung pada seberapa kuat support di level tersebut mampu menahan tekanan jual.           Secara keseluruhan, prospek untuk pembukaan besok cenderung netral dengan potensi bias ke arah penurunan jika support 300 tidak mampu menahan. Namun, investor perlu waspada terhadap potensi rebound jika ada minat beli yang muncul.           Penting untuk diingat: Analisa ini berdasarkan data grafik yang tersedia. Pergerakan pasar saham sangat dinamis dan dapat dipengaruhi oleh berbagai faktor lain seperti berita ekonomi, berita perusahaan, dan sentimen pasar secara umum. Selalu lakukan riset Anda sendiri sebelum membuat keputusan",,STREAM_TYPE_UNSPECIFIED,INET,INET,RajaSultan91,Angga farera,6461923,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29131151,Netral
29131148,2026-03-02 22:37:32,"2 Mar 26, 22:37",$INET emiten yg cocok buat investor yg kuota kesabarannya bs cukup at least utk 2 thn ke depan wkwk,,STREAM_TYPE_UNSPECIFIED,INET,INET,seenikolas,Nikolas Wicaksono Prakoso Putro,1272439,False,False,0,1,29131148,False,False,False,,,,,,,https://stockbit.com/stream/29131148,Positif
29130899,2026-03-02 22:18:52,"2 Mar 26, 22:18",prediksi $INET besok. #dyor,,STREAM_TYPE_UNSPECIFIED,INET,INET,christiandarmawan,Christian Darmawan,884603,False,False,2,0,0,False,False,True,https://stream-asset.stockbit.com/stream_884603_44c22d9c-f009-4aff-811d-ddbb0a2de4ef_1.jpg,,,,,,https://stockbit.com/stream/29130899,Netral
29130714,2026-03-02 22:09:01,"2 Mar 26, 22:09","$INET angkatan 531 angkat tangan di susul angkatan 600,700,300,400",,STREAM_TYPE_UNSPECIFIED,INET,INET,cuanphantom,GK ada nama,4976008,False,False,11,17,29130714,False,False,True,https://stream-asset.stockbit.com/stream_4976008_b053ebe3-5e21-4640-a23c-4eaf53dffa69_1.jpg,,,,,,https://stockbit.com/stream/29130714,Positif
29130457,2026-03-02 21:52:57,"2 Mar 26, 21:52","@SherlyShawn optimistis kalo gue , ya wajar sih pikiran gue kalo lgi turun soalnya mau lebaran dan juga habis RI , bnyak bndar take profit, ini progres $INET masih panjang juga kalo uang dingin gak perlu kwatir ya yakin pasti naik lagi meskipun lama 😂 bismillah setidaknya kejemput di avg 430",,STREAM_TYPE_UNSPECIFIED,INET,INET,Devitwijayanto,senuk,3494202,False,False,3,4,29129168,False,False,False,,,,,,,https://stockbit.com/stream/29130457,Positif
29130272,2026-03-02 21:42:00,"2 Mar 26, 21:42",$INET kejemput akhir taun,,STREAM_TYPE_UNSPECIFIED,INET,INET,Banixyuxyu,Miftahul banani,1983106,False,False,3,0,0,False,False,True,https://stream-asset.stockbit.com/stream_1983106_97bb8d84-da3c-4a87-b73e-4be2f8237670_0.jpg,,,,,,https://stockbit.com/stream/29130272,Positif
29130043,2026-03-02 21:29:50,"2 Mar 26, 21:29","$INET mau ihsg ijo atau merah inet tetep turu ,,,,,,SAHAM SAMPAH   CATAT",,STREAM_TYPE_UNSPECIFIED,INET,INET,satyasan,satya,5051866,False,False,1,2,29130043,False,False,False,,,,,,,https://stockbit.com/stream/29130043,Negatif
29129590,2026-03-02 21:07:29,"2 Mar 26, 21:07",$INET gua mimpi bakalan diakuisisi itmg,,STREAM_TYPE_UNSPECIFIED,INET,INET,Raflireza7760,Sendal jepit 77,1058604,False,False,1,3,29129590,False,False,False,,,,,,,https://stockbit.com/stream/29129590,Positif
29129503,2026-03-02 21:03:51,"2 Mar 26, 21:03","$INET lagi belajar terbang... ke bawah. 21% dalam seminggu, lumayan buat yang short. Tapi buat yang hold, sabar ya, mungkin ini cuma mimpi buruk. Besok bangun-bangun harga udah balik 400? (hopefully) 😂🚀",,STREAM_TYPE_UNSPECIFIED,INET,INET,Pang3rann,Pang3rann,5508327,False,False,0,2,29129503,False,False,True,https://stream-asset.stockbit.com/stream_5508327_f5ef4d3a-911c-41b9-a492-511f6fddd8dd_1.jpg,,,,,,https://stockbit.com/stream/29129503,Negatif
29129182,2026-03-02 20:49:30,"2 Mar 26, 20:49",$INET ada yang mau 33 lembar saham kaga nih mau buang,,STREAM_TYPE_UNSPECIFIED,INET,INET,Kerjasamargn,Unknown,5790688,False,False,0,4,29129182,False,False,False,,,,,,,https://stockbit.com/stream/29129182,Negatif
29129168,2026-03-02 20:48:37,"2 Mar 26, 20:48","$INET udah males CL CL, biar lah dia naik / turun gapeduli lg bjir, pas ALT di CL taunya rebound mana lumayan dalem kemaren",,STREAM_TYPE_UNSPECIFIED,INET,INET,kumakuun,Rindaman,6155204,False,False,0,4,29129168,False,False,False,,,,,,,https://stockbit.com/stream/29129168,Netral
29129036,2026-03-02 20:41:52,"2 Mar 26, 20:41",$INET udah gabakal ke ath nya lagi? apalagi hit ribuan berani taruhan potong kuping,,STREAM_TYPE_UNSPECIFIED,INET,INET,Feris1triliun,Feris100triliun,3238505,False,False,1,11,29129036,False,False,False,,,,,,,https://stockbit.com/stream/29129036,Positif
29129031,2026-03-02 20:41:44,"2 Mar 26, 20:41","$INET sabar smart mani lagi akum, nanti kalo udh akum sahamnya dikerek naik",,STREAM_TYPE_UNSPECIFIED,INET,INET,Raflireza7760,Sendal jepit 77,1058604,False,False,1,4,29129031,False,False,False,,,,,,,https://stockbit.com/stream/29129031,Positif
29129018,2026-03-02 20:41:09,"2 Mar 26, 20:41",$INET target kalean brp nich?  Aku si 2000 up wkwkkw,,STREAM_TYPE_UNSPECIFIED,INET,INET,DwimasHabi,Dwimas Habi,2298901,False,False,6,6,29129018,False,False,True,https://stream-asset.stockbit.com/stream_2298901_d5fb2a1b-cca1-46ab-875d-e70178e11018_0.jpg,2500.0,326.0,365.0,108.0,22.0,https://stockbit.com/stream/29129018,Positif
29128755,2026-03-02 20:29:11,"2 Mar 26, 20:29","$CDIA $INET dipaksa turun dulu, agar penumpang² ritel pada turun di tengah jalan, setelah ritel pada turun barulah terbang #kencangkan celana dalam anda 🤧",,STREAM_TYPE_UNSPECIFIED,INET,"CDIA, INET",OyaSanjaya,Oya Iman Sanjaya S,5009752,False,False,4,2,29128755,False,False,False,,,,,,,https://stockbit.com/stream/29128755,Negatif
29128606,2026-03-02 20:23:48,"2 Mar 26, 20:23",$INET Dilihat after market crash bulan kemarin januari inet mantul nya di 326 moga aja sama pola nya ya,,STREAM_TYPE_UNSPECIFIED,INET,INET,ZamZxi,Zam,5910330,False,False,1,0,0,False,False,False,,380.0,326.0,7.0,66.0,7.0,https://stockbit.com/stream/29128606,Positif
29128507,2026-03-02 20:21:16,"2 Mar 26, 20:21","$IHSG ini IHSG Kenapa turun sihh😂😂, yang kena RUDAL aja malah naik2 ajaa tuh indexnya.  Random tag $BUMI $INET",,STREAM_TYPE_UNSPECIFIED,INET,"IHSG, BUMI, INET",investcuan111,invest 2025,3552864,False,False,5,0,0,False,False,True,https://stream-asset.stockbit.com/stream_3552864_7e9c7fe3-b326-4f36-9d14-87b28ee17d9e_1.jpg,,,,,,https://stockbit.com/stream/29128507,Netral
29127834,2026-03-02 19:54:13,"2 Mar 26, 19:54",$INET dikasih tau malah ngatain gue ngefear,,STREAM_TYPE_UNSPECIFIED,INET,INET,Feris1triliun,Feris100triliun,3238505,False,False,0,1,29127834,False,False,False,,,,,,,https://stockbit.com/stream/29127834,Negatif
29127806,2026-03-02 19:53:36,"2 Mar 26, 19:53",$INET smart money 🙃,,STREAM_TYPE_UNSPECIFIED,INET,INET,MHANIF12,HAHANF,5429753,False,False,1,8,29127806,False,False,True,https://stream-asset.stockbit.com/stream_5429753_bbc49d4e-ed9b-4d10-b4bf-1a81a1accc27_1.jpg,,,,,,https://stockbit.com/stream/29127806,Positif
29127356,2026-03-02 19:37:00,"2 Mar 26, 19:37","$INET hahahahahaha, ketawa lebih kerasss",,STREAM_TYPE_UNSPECIFIED,INET,INET,shhd,Mochammad Nur Syahid,5041025,False,False,12,10,29127356,False,False,True,https://stream-asset.stockbit.com/stream_5041025_a2542854-b429-4222-9035-2308531c1cbd_0.jpg,,,,,,https://stockbit.com/stream/29127356,Positif
29127338,2026-03-02 19:36:30,"2 Mar 26, 19:36","$INET SID ritel 173rb, udah kayak semut ngangkat gajah 🤣🤣🤣🤣",,STREAM_TYPE_UNSPECIFIED,INET,INET,Bimapratama50,bima pratama,2488764,False,False,2,1,29127338,False,False,False,,,,,,,https://stockbit.com/stream/29127338,Negatif
29127261,2026-03-02 19:33:21,"2 Mar 26, 19:33",$INET SERU-SERU,,STREAM_TYPE_UNSPECIFIED,INET,INET,DZAKYABIYYU19,JACKPOT,3569067,False,False,0,1,29127261,False,False,True,https://stream-asset.stockbit.com/stream_3569067_5391e16e-e758-4c0a-a92b-a61480c721b5_0.jpg,,,,,,https://stockbit.com/stream/29127261,Positif
29127225,2026-03-02 19:32:01,"2 Mar 26, 19:32",positifnya ritel banyak yg nyangkut. king XL apalagi. ritel pada gak mau CL jadi lumayan kering barang $INET,,STREAM_TYPE_UNSPECIFIED,INET,INET,RAD3,RAD,208247,False,False,1,10,29125854,False,False,False,,,,,,,https://stockbit.com/stream/29127225,Negatif
29127180,2026-03-02 19:30:09,"2 Mar 26, 19:30",$INET 6 bulan. tunggu LK Q1 2026,,STREAM_TYPE_UNSPECIFIED,INET,INET,venov,Penyembah Gunung,81383,False,False,0,0,0,False,False,False,,500.0,326.0,180.0,69.0,6.0,https://stockbit.com/stream/29127180,Netral
29126949,2026-03-02 19:22:31,"2 Mar 26, 19:22","$INET sengaja diturunin buat mengusir ritel fomo, nanti Q2 udh di harga 1300",,STREAM_TYPE_UNSPECIFIED,INET,INET,Raflireza7760,Sendal jepit 77,1058604,False,False,5,3,29126949,False,False,False,,,,,,,https://stockbit.com/stream/29126949,Netral
29126779,2026-03-02 19:17:32,"2 Mar 26, 19:17",@Com2seek ak dulu disaham ini waktu waran sempat tembus 90. terus terjun kebawah. setelah terjun induknya ikut terjun sampe sekarang. so far artinya owner ga restuin warant  $NAIK $NAIK-W ditebus. mungkin setelah waran mau habis baru naik. biasanya ada owner emiten yg ga mau kepemilikannya berkurang walau dulu waktu awal ipo ngasih waran untuk menarik perhatian. setelah tau laku keras akhirnya greedy. kl owner emiten merestui waran ditebus bakal jadi kayak $INET. DYOR,,STREAM_TYPE_UNSPECIFIED,INET,"NAIK, NAIK-W, INET",AriDjemana,Aridj,2622112,False,False,1,12,29110119,False,False,False,,,,,,,https://stockbit.com/stream/29126779,Netral
29126712,2026-03-02 19:15:53,"2 Mar 26, 19:15",$INET,,STREAM_TYPE_UNSPECIFIED,INET,INET,Nrfizarsy,Andi Nurfaizar,5111314,False,False,0,0,0,False,False,False,,316.0,326.0,7.0,24.0,28.0,https://stockbit.com/stream/29126712,Netral
29126628,2026-03-02 19:13:34,"2 Mar 26, 19:13",$INET 🤣🤣 bang gimana ini bang tolong kaki saya sakit bang,,STREAM_TYPE_UNSPECIFIED,INET,INET,durunn,a DURRUN NAFIS,2939564,False,False,0,3,29126628,False,False,False,,,,,,,https://stockbit.com/stream/29126628,Netral
29126585,2026-03-02 19:12:14,"2 Mar 26, 19:12",$INET🤣🤣🤣🤣,,STREAM_TYPE_UNSPECIFIED,INET,INET,Feris1triliun,Feris100triliun,3238505,False,False,0,1,29126585,False,False,False,,,,,,,https://stockbit.com/stream/29126585,Positif
29126282,2026-03-02 19:03:29,"2 Mar 26, 19:03","$INET support terkuat inet diharga 200, semenjak msci sebenarnya inet sudah membentuk pola downtren.",,STREAM_TYPE_UNSPECIFIED,INET,INET,lutfiaregalutfill,Lutfiarega Lutfillah,1726238,False,False,0,3,29126282,False,False,True,https://stream-asset.stockbit.com/stream_1726238_fd862ef7-df82-4f18-a950-626be0e2becf_1.jpg,200.0,326.0,7.0,35.0,37.0,https://stockbit.com/stream/29126282,Negatif
29126161,2026-03-02 18:59:40,"2 Mar 26, 18:59","$INET ayo para ritel yang nggak kuat bisa langsung di CL, ini emiten masih lama manggungnya ntar pas udah manggung biar tukang fear baru rebutan barang🤣",,STREAM_TYPE_UNSPECIFIED,INET,INET,sofyannurr,,4394346,False,False,1,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29126161,Negatif
29126139,2026-03-02 18:59:04,"2 Mar 26, 18:59",$INET 😩,,STREAM_TYPE_UNSPECIFIED,INET,inet,YUKAROFI96,Diligent Investor,642437,False,False,0,7,29112555,False,False,False,,,,,,,https://stockbit.com/stream/29126139,Negatif
29126001,2026-03-02 18:54:12,"2 Mar 26, 18:54",$INET hadeh dah keluar berita perang yang otomatis pada panic sell terkecuali emas tambang minyak bumi itu pada naik semua. pahami sebelum masuk pasar modal jangan so'an buat hold jangan dengerin siapa pun kecuali diri lu sendiri karena itu uang lu bukan uang mereka,,STREAM_TYPE_UNSPECIFIED,INET,INET,bebankeluarga12,rudi,2422931,False,False,5,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29126001,Negatif
29125863,2026-03-02 18:50:22,"2 Mar 26, 18:50",$INET ada yang masih hold kah,,STREAM_TYPE_UNSPECIFIED,INET,INET,riansyah02,AN NUR RIANSYAH ZAKARIA,1872550,False,False,2,7,29125863,False,False,False,,,,,,,https://stockbit.com/stream/29125863,Netral
29125854,2026-03-02 18:50:03,"2 Mar 26, 18:50",$INET Ini serius yg beli Ritel semua atau ada big fundnya ? 🤔,,STREAM_TYPE_UNSPECIFIED,INET,INET,PrasadaAgra,Tukang Saham,658250,False,False,0,10,29125854,False,False,True,https://stream-asset.stockbit.com/stream_658250_c2916e46-a1ba-4520-88a5-73c44e366db3_0.jpg,,,,,,https://stockbit.com/stream/29125854,Netral
29125747,2026-03-02 18:47:07,"2 Mar 26, 18:47","$INET ya allah ya tuhanku berikan lah ARA pada emiten ini, agar holder INET bisa membelikan baju baru pada anak, istri, dan orang tua 🥲 syedihh sayahhh",,STREAM_TYPE_UNSPECIFIED,INET,INET,Aldians21,jarwo,5334601,False,False,13,4,29125747,False,False,False,,,,,,,https://stockbit.com/stream/29125747,Positif
