stream_id,created_at,created_display,content,title,type,symbol,topics,username,fullname,user_id,is_verified,is_pro,total_likes,total_replies,parent_stream_id,is_pinned,is_trending,has_image,image_url,tp_target_price,tp_last_price,tp_duration_days,tp_agree,tp_disagree,url,label
29135083,2026-03-03 08:36:15,"3 Mar 26, 08:36","$TFAS  Yuk siap-siap, yang belum masuk bisa pertimbangkan sebelum market open 🚀  Coba cek pergerakan satu menit sebelum market close kemarin — menarik banget!  Pantau juga $BNBR dan $BUMI",,STREAM_TYPE_UNSPECIFIED,BUMI,"TFAS, BNBR, BUMI",Truehunter,Ilham arzaldi,5264946,False,False,0,1,29135083,False,False,False,,,,,,,https://stockbit.com/stream/29135083,Positif
29135073,2026-03-03 08:35:51,"3 Mar 26, 08:35",siap siap ya trending halte $BUMI $PGAS $TLKM,,STREAM_TYPE_UNSPECIFIED,BUMI,"BUMI, PGAS, TLKM",Asofha,Azis sofyan haris,1675003,False,False,1,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29135073,Positif
29135036,2026-03-03 08:34:40,"3 Mar 26, 08:34","Selamat pagi teman"" semua, semoga kabarnya sehat"" selalu yaa,  Hari ini semestinya market akan lbh better dibanding kemarin karena melihat posisi IHSG yang juga sudah mendekati kisaran Strong Supportnya yang ada dikisaran angka 7900an dimana terlihat juga Market US per subuh ini juga udah mulai menghijau setelah sebelumnya koreksi walaupun kalau melihat pergerakan market Asia per pagi ini terpantau masih pada merah walaupun sudah terbatas jg, ga se signifikan kemarin. So, semestinya IHSG kita hari ini worst scenarionya paling"" bisa dikocok turun dulu menguji kisaran area Strong Supportnya yang ada diabgka 7900an, lalu habis itu IHSG punya probability yg besar untuk bisa rebound n balik naik kembali dengan Target kenaikan bisa ke 8125-8169 dahulu, lalu nextnya bahkan bisa balik ke 8300an kembali melihat IHSG dalam sebulanan ini juga sebenarnya secara trend sedang sideways n mesti diingat bahwa sebenarnya perang"" yg terjadi saat ini juga tidak ada hubungannya secara langsung ke Indonesia, jd penurunan"" yg terjadi saat ini di market kita pure efek buyer yg cenderung wns n panic selling oleh sebagian pihak saja, jadi ketika kedepannya masalah ini mereda, maka dapat dipastikan IHSG kita akan recover n rebound kenceng, so sabar"" aja.  At the end semoga hari ini marketnya sudah bisa mulai menghijau n rebound, semoga cerah n bersahabat dengan kita, happy trading all.  $BUMI $RAJA $ANTM",,STREAM_TYPE_UNSPECIFIED,BUMI,"BUMI, RAJA, ANTM",owennath,Lim Owen Nathaniel,722716,True,False,7,2,29135036,False,False,True,https://stream-asset.stockbit.com/stream_722716_7a0cf64b-7a6e-4570-94dc-25f63bd4d324_1.jpg,,,,,,https://stockbit.com/stream/29135036,Positif
29135029,2026-03-03 08:34:23,"3 Mar 26, 08:34",$IHSG tenang guys perang bentar lagi akan usai dengan kekalahan israel. KING korut turun tangan🗿  $BUMI $BBRI,,STREAM_TYPE_UNSPECIFIED,BUMI,"IHSG, BUMI, BBRI",saifulanam08,SAIFULANAM,6061276,False,False,2,4,29135029,False,False,True,https://stream-asset.stockbit.com/stream_6061276_324326fc-6942-417e-b4a4-00cbba6ed50c_1.jpg,,,,,,https://stockbit.com/stream/29135029,Netral
29135011,2026-03-03 08:33:33,"3 Mar 26, 08:33",$BUMI  apakah hari ini buki akan terbang 🚀,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,KomengPatikawa,Komeng Patikawa,4365524,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29135011,Positif
29134995,2026-03-03 08:32:41,"3 Mar 26, 08:32",$BUMI mau beli baju lebaran ayok lah naik 😭,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,HopkinsXrp,ILham,4874909,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29134995,Positif
29134966,2026-03-03 08:31:10,"3 Mar 26, 08:31","$BUMI yang dibumi mohon pada pindah ke $PGAS , $ADRO good new nih bumi lonsor muluu",,STREAM_TYPE_UNSPECIFIED,BUMI,"BUMI, PGAS, ADRO",Wahidutomo,Wahid Budhi Utomo,5562364,False,False,1,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29134966,Positif
29134963,2026-03-03 08:31:05,"3 Mar 26, 08:31",$TFAS bisa kali ngejemput ke atas dikit mahhh   rt $BUMI $BNBR,,STREAM_TYPE_UNSPECIFIED,BUMI,"TFAS, BUMI, BNBR",Sultan08,Sultan handri triyono,2817480,False,False,1,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29134963,Positif
29134838,2026-03-03 08:26:38,"3 Mar 26, 08:26",Saham Overbought bisa bertahan berapa hari menurutmu ???      $ANTM $BUMI $ENRG,,STREAM_TYPE_UNSPECIFIED,BUMI,"ANTM, BUMI, ENRG",YudistiraGilper,Den yudistira gilper,3265588,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29134838,Netral
29134812,2026-03-03 08:25:38,"3 Mar 26, 08:25",$BUMI,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,MilyaderNdeso,Rockmantic,866571,False,False,1,0,0,False,False,False,,268.0,248.0,30.0,38.0,7.0,https://stockbit.com/stream/29134812,Netral
29134725,2026-03-03 08:22:28,"3 Mar 26, 08:22",$BUMI nyoba petir kali ya 🤤,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,Yasa777,Yasa,6110751,False,False,0,18,29134259,False,False,False,,,,,,,https://stockbit.com/stream/29134725,Positif
29134688,2026-03-03 08:20:27,"3 Mar 26, 08:20",$WOWS sudah saatnya bangkit dari kubur ditambah sentimen timur tengah.   Random tag $IHSG $BUMI,,STREAM_TYPE_UNSPECIFIED,BUMI,"WOWS, IHSG, BUMI",nenengboy,Neng,4407814,False,False,3,1,29134688,False,False,True,https://stream-asset.stockbit.com/stream_4407814_97549c5a-b342-4802-ba32-b42c0f7005da_0.jpg,,,,,,https://stockbit.com/stream/29134688,Positif
29134661,2026-03-03 08:19:18,"3 Mar 26, 08:19",$BUMI apakah hari ini BUMI akan kembali MEMBUMI  🤣 Saham Sejuta Ritel ini yang bisa menggendong $IHSG,,STREAM_TYPE_UNSPECIFIED,BUMI,"BUMI, IHSG",Usuirham1006,Irham,6218100,False,False,0,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29134661,Positif
29134641,2026-03-03 08:17:54,"3 Mar 26, 08:17",@ChandraAlHakim kayak $BUMI iya shifu 🤭,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,abdulrozi07,Abdul rozi,5988621,False,False,0,14,29133029,False,False,False,,,,,,,https://stockbit.com/stream/29134641,Positif
29134597,2026-03-03 08:14:46,"3 Mar 26, 08:14","$BUMI ""karena perang batubara naik gila gilaan kenapa bumi longsor?""  'karena terlalu ramai'  misal gini, lu punya duit 1 triliun, ada 2 saham, yg satu fundamental nya bagus sahamnya juga bisa dipercaya, isinya big money semua kaya lu yg satu lagi fundamental nya bagus sih tapi masih jauh dibawah opsi lain, sahamnya kurang bisa dipercaya karena volatil, dan isinya ritel semua yang kalo lu (sebagai big money) masuk, pasti turun karena tekanan jual ritel (copet) yg tinggi  lu masuk yg mana?",,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,Cykma,Abe Abdurrahman,1869076,False,False,1,1,29134597,False,False,False,,,,,,,https://stockbit.com/stream/29134597,Netral
29134489,2026-03-03 08:07:58,"3 Mar 26, 08:07","Konflik tersebut memukul pasokan gas alam cair (LNG) global. Qatar, yang memasok sekitar 20% LNG dunia, dilaporkan menghentikan produksi setelah fasilitasnya terdampak serangan. Selain itu, kapal-kapal LNG tertahan di Selat Hormuz, jalur vital yang menghubungkan Teluk Persia dengan pasar Asia.  Situasi ini membuat negara-negara di Asia dan Eropa, yang sangat bergantung pada LNG Timur Tengah, menghadapi lonjakan biaya energi dan ancaman kekurangan pasokan. Pakistan, misalnya, hampir 100% kebutuhan LNG-nya berasal dari Qatar. Bangladesh dan India juga memperoleh sebagian besar pasokan LNG dari kawasan tersebut.  Di tengah tekanan itu, batu bara kembali menjadi pilihan alternatif pembangkit listrik. James Stevenson, analis OPIS, unit dari Dow Jones & Company, mengatakan batu bara dan gas alam pada dasarnya saling menggantikan dalam pembangkitan listrik.  “Ketika harga gas terlalu mahal atau pasokannya terganggu, utilitas akan beralih ke batu bara,” ujar Stevenson.    $DEWA $BUMI $GTSI 🚀🚀",,STREAM_TYPE_UNSPECIFIED,BUMI,"DEWA, BUMI, GTSI",Tedyswara08,dhy,5276130,False,False,4,0,0,False,False,True,https://stream-asset.stockbit.com/stream_5276130_fa107d32-2215-4e36-b90b-f6e9e1cac723_0.jpg,,,,,,https://stockbit.com/stream/29134489,Negatif
29134318,2026-03-03 07:58:49,"3 Mar 26, 07:58",$BUMI 🗿🗿,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,77adit,candra,1915301,False,False,3,0,0,False,False,True,https://stream-asset.stockbit.com/stream_1915301_460cedac-9a38-4345-bec1-9c45cce15855_1.jpg,,,,,,https://stockbit.com/stream/29134318,Netral
29134295,2026-03-03 07:56:19,"3 Mar 26, 07:56",$BUMI,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,rahmatmasgad,rhmt,2276457,False,False,0,0,0,False,False,False,,274.0,248.0,7.0,77.0,13.0,https://stockbit.com/stream/29134295,Netral
29134221,2026-03-03 07:50:18,"3 Mar 26, 07:50",$BUMI harga batu bara terbang ke bulan tuh 🤑👊,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,rshiller,rshiller,1594006,False,False,1,1,29134221,False,False,False,,,,,,,https://stockbit.com/stream/29134221,Positif
29134213,2026-03-03 07:49:18,"3 Mar 26, 07:49","🏭 Profil Singkat – $AKRA adalah perusahaan logistik & distribusi energi yang terintegrasi di Indonesia. Bukan produsen migas, tapi pemain distribusi & logistik energi. Bisnis utama: ✔ Distribusi BBM & LPG ✔ Terminal & storage ✔ Supply chain industri  📊 Kinerja sangat tergantung: • Volume penjualan energi • Harga minyak/gas • Aktivitas industri  Kalau harga energi naik & demand kuat → volume bisa naik. Secara teknikal 📈  beberapa kali retest resistennya, semakin retest semakin lemah resisten itu. Entah dia bakal mantul turun atau break resistennya. Untuk taget sudah tertera. Untuk SL -3-5%.  🫱🏻‍🫲🏿 FOLLOW untuk informasi lebih lanjut ⚠️DYOR $BUMI $ELSA",,STREAM_TYPE_UNSPECIFIED,BUMI,"AKRA, BUMI, ELSA",dwiyogapratama8,Insinyur Saham,2996059,False,False,3,2,29134213,False,False,True,https://stream-asset.stockbit.com/stream_2996059_8d031229-16fd-4cbb-ab77-71642ead240f_0.jpg,,,,,,https://stockbit.com/stream/29134213,Netral
29134208,2026-03-03 07:48:33,"3 Mar 26, 07:48","$BUMI Batubara menyalaa, ya kalii g ijo miii bumii",,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,YuliaSeptianiBerkah,Yulia Septiani,4485071,False,False,4,0,0,False,False,True,https://stream-asset.stockbit.com/stream_4485071_e6e94e6b-4c1e-4486-87cd-956b362afe10_1.jpg,,,,,,https://stockbit.com/stream/29134208,Positif
29134180,2026-03-03 07:46:08,"3 Mar 26, 07:46","$BUMI Hari ini yang naik tinggi adalah batubara.  Kenaikan harga batubara jauh lebih tinggi daripada oil selama berminggu-minggu.  Jadi ketika semua orang sudah susah dapat oil and gas, mereka akan beralih ke coal untuk produksi energinya.  Dan produsen batubara yang belum naik dari kemarin adalah BUMI. Kita lihat bisa ga angkat harganya.",,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,EgarDavid,EgarSir,3798522,False,False,4,1,29134180,False,False,False,,,,,,,https://stockbit.com/stream/29134180,Positif
29134106,2026-03-03 07:38:40,"3 Mar 26, 07:38",$BUMI POV klo siang buka market begini begini ajaaa,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,Meladhe,Melati Dewi,4268193,False,False,1,0,0,False,False,True,https://media2.giphy.com/media/v1.Y2lkPWJkNTU1ZGE3djR4eGIwaW9iN3AwMm9nMDBqNGFlYjJ0NXV4ZmZnaGR5ZWxuMzNsdyZlcD12MV9naWZzX3RyZW5kaW5nJmN0PWc/FY8c5SKwiNf1EtZKGs/200w.gif,,,,,,https://stockbit.com/stream/29134106,Positif
29134098,2026-03-03 07:38:17,"3 Mar 26, 07:38",$OILS minyak urut malah naik karna rital minimliterasi 😂 Minyak $BUMI malah turun wkwkwk  Ritel kocak,,STREAM_TYPE_UNSPECIFIED,BUMI,"OILS, BUMI",Dedensirodjudin,Deden sirodjudin,5650638,False,False,8,4,29134098,False,False,True,https://stream-asset.stockbit.com/stream_5650638_39d98513-7173-4587-9f51-cc3058e9a7d5_0.jpg,,,,,,https://stockbit.com/stream/29134098,Netral
29133892,2026-03-03 07:21:25,"3 Mar 26, 07:21","Trumpolin mulai ketar ketir, nenyetahu pasti was-was.. tapi $IHSG mungkin tetap akan jadi anomali. Namanya jg indeks gorengan ntah itu naik/turun 🗿 $BUMI $BIPP",,STREAM_TYPE_UNSPECIFIED,BUMI,"IHSG, BUMI, BIPP",Kevintrip,Kevin,2205075,False,False,6,30,29129301,False,False,True,https://stream-asset.stockbit.com/stream_2205075_53a0c142-235c-47be-9a57-4cbba134ae6a_1.jpg,,,,,,https://stockbit.com/stream/29133892,Netral
29133891,2026-03-03 07:21:15,"3 Mar 26, 07:21",$BUMI 🚀🚀🚀🚀,,STREAM_TYPE_UNSPECIFIED,BUMI,BUMI,Bima1289,Bima Anggara Putra,3646788,False,False,6,3,29133891,False,False,True,https://stream-asset.stockbit.com/stream_3646788_7c93ee68-12ea-4d3e-bca5-1f10920dde91_1.jpg,,,,,,https://stockbit.com/stream/29133891,Positif
29133860,2026-03-03 07:16:45,"3 Mar 26, 07:16",TANPA BASA BASI  ARA ARA   SINI BANG GABUNG KITE MAU TERBANG $BUMI $DEWA $BBRI,,STREAM_TYPE_UNSPECIFIED,BUMI,"BUMI, DEWA, BBRI",Deooprtma,Odeo Purba,4968096,False,False,1,0,0,False,False,False,,725.0,580.0,7.0,58.0,21.0,https://stockbit.com/stream/29133860,Positif
29133846,2026-03-03 07:14:02,"3 Mar 26, 07:14",minyak urut kepala naik $OILS  minyak $BUMI turun  minyak $BABY oil sangat turun dalem  🤣🤣🤣🤣🤣,,STREAM_TYPE_UNSPECIFIED,BUMI,"OILS, bumi, BABY",inApestor,Semua Sama,2094445,False,False,4,3,29133846,False,False,False,,,,,,,https://stockbit.com/stream/29133846,Netral
29133844,2026-03-03 07:13:43,"3 Mar 26, 07:13",persiapan hari ini $BUMI $DSSA 🚀🚀🚀🚀😁,,STREAM_TYPE_UNSPECIFIED,BUMI,"BUMI, DSSA",XaoliReal,ABIE XAOLI REAL,3220452,False,False,2,194,23210527,False,False,False,,,,,,,https://stockbit.com/stream/29133844,Positif
29133741,2026-03-03 06:56:38,"3 Mar 26, 06:56",ngimpi lo ketinggian bos masa bisnis cuma jalan tol hargaa saham nyaa ngalahin hargaa saham $BUMI dan $DEWA perusahaan tambang..,,STREAM_TYPE_UNSPECIFIED,BUMI,"BUMI, DEWA",kapanhokiy,bonek,3207427,False,False,1,3,29132330,False,False,False,,,,,,,https://stockbit.com/stream/29133741,Positif
29133688,2026-03-03 06:48:37,"3 Mar 26, 06:48",Scalping Saham Harian  $BUMI Haka 248++? DYOR Buy Agresif : 248 Buy 1 : 245 Buy 2 : 235 CL < : 220 TP 1 : 240 TP 2 : 260 TP 3 : 280 Trend : ⏩ Sideways bias naik Potensial : Fase Akumulasi   $ENRG Haka 2200++? DYOR Buy Agresif : 2200 Buy 1 : 2100 Buy 2 : 2000 CL < : 1900 TP 1 : 2250 TP 2 : 2370 TP 3 : 2470 Trend : Uptrend 📈 Potensial : Potensi Taking Profit Asing  $BIPI Haka 270++? DYOR Buy Agresif : 270 Buy 1 : 260 Buy 2 : 240 CL < : 220 TP 1 : 290 TP 2 : 320 TP 3 : 335 Trend : ⏩ Sideways bias naik   Disclaimer On Bukan ajakan jual/beli. DYOR sesuai profil risiko masing-masing.  Ini hanya membantu yang sudah pegang posisi dan ingin BEP / tidak CL dalam / TP tipis.,,STREAM_TYPE_UNSPECIFIED,BUMI,"BUMI, ENRG, BIPI",Anwar135,Ahlan Wa Sahlan,4573503,False,False,2,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29133688,Positif
29133571,2026-03-03 06:22:12,"3 Mar 26, 06:22",IDX nya amerika aja ijo ni konoha mala mera jan ga masuk akal 🤦🤦. mau sampe kapan IHSG merah gini niat inves biar nambah cuan dengan begini mala rugi. apalagi di tambah ama ni emitmen blucip satu ini .🤦   $BBCA  $BUMI $ZATA,,STREAM_TYPE_UNSPECIFIED,BUMI,"BBCA, BUMI, ZATA",dikinnxx,M Sodikin,5823643,False,False,5,2,29133571,False,False,False,,,,,,,https://stockbit.com/stream/29133571,Negatif
29133516,2026-03-03 06:09:33,"3 Mar 26, 06:09",$COAL-NEWCASTLE $BUMI sudah mulai nyusul,,STREAM_TYPE_UNSPECIFIED,BUMI,"COAL-NEWCASTLE, BUMI",ahmatHaerudin,haerudin,3963672,False,False,1,0,0,False,False,False,,,,,,,https://stockbit.com/stream/29133516,Positif
29133507,2026-03-03 06:06:29,"3 Mar 26, 06:06",$BUMI $DEWA $PTRO saatnya coal manggung,,STREAM_TYPE_UNSPECIFIED,BUMI,"BUMI, DEWA, PTRO",anangdwicandra,Anang Dwi Candra,492805,False,False,11,2,29133507,False,False,True,https://stream-asset.stockbit.com/stream_492805_ed0d4373-8b89-4aee-81a3-f9aa64b7d9a8_0.jpg,,,,,,https://stockbit.com/stream/29133507,Positif
